image_name,reference_caption,true_object,classifier_pred,classifier_correct,top_low_label,top_mid_label,top_high_label,top_low_score,top_mid_score,top_high_score,semantic_levels,decoupled_semantics,retrieval_label_hit_any,candidate_labels,candidate_label_hit,main_label,decision_reason,decision_scores,main_label_correct,token_f1,generated_caption,prompt
n04044716_17472,The category is tower; it shows a large white satellite dish sits on a concrete pad in a parking lot.,tower,camera,False,camera,,camera,0.32859861850738525,,0.31551969051361084,low|high,False,False,,,camera,classifier_agrees_with_retrieval,,False,0.4444444444444445,The category is camera; it shows an old movie camera with a black and silver body and a large lens sitting on a black surface.,"Main semantic decision: camera (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: camera (0.32) - Scene and context for the camera: a black Sony camera sits on a black surface.
- high: camera (0.30) - Scene and context for the camera: an old movie camera with a black and silver body and a large lens.
- high: camera (0.30) - Scene and context for the camera: an old camera with a black cord and a flash on top.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is camera; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n03982430_13651,The category is pool table; it shows a pool table with a green felt surface sits on a red carpet.,pool table,handbag,False,handbag,,handbag,0.33537644147872925,,0.3089495301246643,low|high,False,False,,,handbag,classifier_agrees_with_retrieval,,False,0.47619047619047616,"The category is handbag; it shows a black leather purse with a pink pocketbook inside, hanging on a rack in a store.","Main semantic decision: handbag (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: handbag (0.31) - Scene and context for the handbag: a black leather purse with a pink pocketbook inside, hanging on a rack in a store.
- high: handbag (0.29) - Scene and context for the handbag: a collage of three black bags with a pink and purple geometric design.
- high: handbag (0.29) - Scene and context for the handbag: a black nylon messenger bag with a buckle on the front and a shoulder strap.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is handbag; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n03063599_2735,The category is coffee mug; it shows an orange travel mug with the letters WWS on it sits on a table.,coffee mug,car,False,horse,,car,0.31970280408859253,,0.3061090111732483,low|high,False,False,,,car,classifier_agrees_with_retrieval,,False,0.35,The category is car; it shows a yellow Ford Mustang sitting in a parking lot with other classic cars.,"Main semantic decision: car (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: car (0.31) - Scene and context for the car: a yellow Ford Mustang sits in a parking lot with other classic cars.
- high: car (0.28) - Scene and context for the car: an orange 2005 Chevrolet Corvette Convertible sits in a parking lot, surrounded by green shrubs.
- high: car (0.26) - Scene and context for the car: a black Thunderbird convertible sits in a parking lot with other classic cars.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is car; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n03877472_3847,The category is girl; it shows a little girl in red pajamas opens a wrapped present.,girl,girl,True,girl,,girl,0.295315146446228,,0.3027265965938568,low|high,False,True,,,girl,classifier_agrees_with_retrieval,,True,0.6285714285714286,The category is girl; it shows a girl in pink heart pajamas standing in front of a Christmas tree.,"Main semantic decision: girl (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: girl (0.30) - Scene and context for the girl: a girl in pink heart pajamas stands in front of a Christmas tree.
- high: girl (0.30) - Scene and context for the girl: a man in a pink and white fluffy pajama set stands in a luxurious bedroom.
- high: girl (0.29) - Scene and context for the girl: a woman in pink pajamas stands in front of a closet.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is girl; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n03888257_24025,The category is parachutes; it shows a person with a parachute and a flag is in the sky.,parachutes,pumpkin,False,parachutes,,parachutes,0.3128133714199066,,0.32809412479400635,low|high,False,True,,,parachutes,topk_repeated_label,,True,0.5333333333333333,The category is parachutes; it shows a parasail gliding over the ocean.,"Main semantic decision: parachutes (topk_repeated_label).

Reliable semantic cues retrieved from EEG:
- high: parachutes (0.33) - Scene and context for the parachutes: a parasail glides through the air over the ocean.
- high: parachutes (0.30) - Scene and context for the parachutes: a person is parasailing through the clouds.
- high: parachutes (0.30) - Scene and context for the parachutes: sky.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is parachutes; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n03792782_15924,The category is bicycle; it shows a man in black jumps his mountain bike over a trail.,bicycle,car,False,rocket,,rocket,0.2823285758495331,,0.2642862796783447,low|high,False,False,,,rocket,topk_repeated_label,,False,0.48484848484848486,The category is rocket; it shows a red and black rocket sitting on a brick walkway.,"Main semantic decision: rocket (topk_repeated_label).

Reliable semantic cues retrieved from EEG:
- high: rocket (0.26) - Scene and context for the rocket: a red and black rocket sits on a brick walkway.
- high: rocket (0.25) - Scene and context for the rocket: a missile launches from a ship in the ocean, leaving a trail of smoke.
- high: rocket (0.24) - Scene and context for the rocket: background, sky.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is rocket; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n02992529_39085,The category is cell phone; it shows a cup of coffee sits on a saucer next to a cell phone.,cell phone,gloves,False,gloves,,gloves,0.3332909345626831,,0.29987242817878723,low|high,False,False,,,gloves,classifier_agrees_with_retrieval,,False,0.4242424242424242,The category is gloves; it shows a purple knitted mitten covering a wrist.,"Main semantic decision: gloves (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: gloves (0.30) - Scene and context for the gloves: a purple knitted mitten covers a person's wrist.
- high: gloves (0.30) - Scene and context for the gloves: the colorful mittens are laid out on the concrete, showcasing their intricate design.
- high: gloves (0.30) - Scene and context for the gloves: a pair of brown and blue mittens with loops on the top.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is gloves; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n03792782_8799,The category is bicycle; it shows the image shows a collage of cyclists riding up a steep hill.,bicycle,bicycle,True,bicycle,,bicycle,0.342248797416687,,0.34272506833076477,low|high,False,True,,,bicycle,classifier_agrees_with_retrieval,,True,0.5405405405405405,The category is bicycle; it shows a man and woman riding bikes on a dirt trail in the desert.,"Main semantic decision: bicycle (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: bicycle (0.34) - Scene and context for the bicycle: a man and woman riding bikes on a dirt trail in the desert.
- high: bicycle (0.32) - Scene and context for the bicycle: a man rides a bike down a dirt trail.
- high: bicycle (0.31) - Scene and context for the bicycle: a red bicycle is parked on a sidewalk near a crosswalk, next to a tall building.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is bicycle; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n02504458_480,"The category is elephant; it shows an elephant stands in front of a rock, surrounded by grass and a brick wall.",elephant,elephant,True,elephant,,elephant,0.39232343435287476,,0.3788103759288788,low|high,False,True,,,elephant,classifier_agrees_with_retrieval,,True,0.6341463414634146,"The category is elephant; it shows two elephants standing in a field of tall grass and brush, surrounded by trees.","Main semantic decision: elephant (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- low: elephant (0.39) - Visual attributes of the elephant: two elephants stand in a field of tall grass and brush, surrounded by trees.
- low: elephant (0.38) - Visual attributes of the elephant: an adult elephant and a baby elephant stand in a grassy field with trees in the background.
- low: elephant (0.37) - Visual attributes of the elephant: two elephants in the water, surrounded by greenery.
- high: elephant (0.38) - Scene and context for the elephant: elephants of various sizes walking in a grassy area.
- high: elephant (0.36) - Scene and context for the elephant: an elephant with a long trunk and tusks, standing next to a fallen tree.
- high: elephant (0.35) - Scene and context for the elephant: an elephant stands in the dirt, surrounded by trees and rocks.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is elephant; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n03877472_23771,The category is girl; it shows three women wearing red and pink pajamas sitting on a tan couch.,girl,camp or camping,False,camp or camping,,girl,0.32202082872390747,,0.34513595700263977,low|high,False,True,,,camp or camping,classifier_agrees_with_retrieval,,False,0.41025641025641024,The category is camp or camping; it shows a woman sitting in a grey tent with her brown and white dog.,"Main semantic decision: camp or camping (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: camp or camping (0.31) - Scene and context for the camp or camping: a woman sits in a grey tent with her brown and white dog.
- high: camp or camping (0.30) - Scene and context for the camp or camping: a woman kneels next to a tent pitched on rocky ground.
- high: camp or camping (0.28) - Scene and context for the camp or camping: a man and woman are kneeling in front of a blue tent.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is camp or camping; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n04069434_3119,The category is camera; it shows an old Rolleicord camera sits on a wooden table.,camera,camera,True,camera,,camera,0.31666743755340576,,0.3090713620185852,low|high,False,True,,,camera,classifier_agrees_with_retrieval,,True,0.5714285714285715,The category is camera; it shows an old movie camera with a black and silver body and a large lens.,"Main semantic decision: camera (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: camera (0.31) - Scene and context for the camera: an old movie camera with a black and silver body and a large lens.
- high: camera (0.30) - Scene and context for the camera: a black camera with the word ""canon"" on it.
- high: camera (0.29) - Scene and context for the camera: a black Zenit camera with a lens lying beside it.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is camera; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n02607072_1617,The category is clownfish or fish; it shows the pink fish with a white stripe swims in the green sea anemone.,clownfish or fish,airplane,False,airplane,,airplane,0.3315151631832123,,0.3193286657333374,low|high,False,False,,,airplane,classifier_agrees_with_retrieval,,False,0.4324324324324324,The category is airplane; it shows a white airplane with red writing taxiing on a runway.,"Main semantic decision: airplane (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- high: airplane (0.32) - Scene and context for the airplane: an airport scene with three airplanes on the tarmac, one blue and two red.
- high: airplane (0.32) - Scene and context for the airplane: a white airplane with red writing taxis on a runway.
- high: airplane (0.31) - Scene and context for the airplane: a large white airplane taxis on the runway.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is airplane; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n03180011_16171,The category is computer; it shows a desktop computer with a silver keyboard and mouse sits on a white surface.,computer,computer,True,cell phone,,cell phone,0.3302280902862549,,0.3219238221645355,low|high,False,False,,,cell phone,topk_repeated_label,,False,0.4000000000000001,The category is cell phone; it shows a sleek Infinite phone with a reflective surface displaying Grace Fuller's smiling face.,"Main semantic decision: cell phone (topk_repeated_label).

Reliable semantic cues retrieved from EEG:
- high: cell phone (0.32) - Scene and context for the cell phone: the Infinite phone is shown in black, with a reflective surface and a smiling Grace Fuller on the screen.
- high: cell phone (0.32) - Scene and context for the cell phone: a man wearing glasses and a black shirt is talking on a cell phone.
- high: cell phone (0.32) - Scene and context for the cell phone: the screen of the watch is blue with white numbers and symbols, showing the number 13.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is cell phone; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n03063599_552,"The category is coffee mug; it shows small wonder, a terra cotta vase sits on a concrete ledge.",coffee mug,cell phone,False,cell phone,,cell phone,0.42502155900001526,,0.4336395263671875,low|high,False,False,,,cell phone,classifier_agrees_with_retrieval,,False,0.3181818181818182,The category is cell phone; it shows a black and blue device being held by a man wearing glasses and a black shirt while he talks.,"Main semantic decision: cell phone (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- low: cell phone (0.43) - Visual attributes of the cell phone: black, blue.
- low: cell phone (0.42) - Visual attributes of the cell phone: black, blue, white.
- low: cell phone (0.42) - Visual attributes of the cell phone: blue, white.
- high: cell phone (0.43) - Scene and context for the cell phone: a man wearing glasses and a black shirt is talking on a cell phone.
- high: cell phone (0.41) - Scene and context for the cell phone: a woman hugging a man from behind, looking at a silver cellphone.
- high: cell phone (0.41) - Scene and context for the cell phone: an older man wearing glasses and a black jacket is working on a cell phone.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is cell phone; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
n03376595_11049,The category is chair; it shows a man in a brown shirt and jeans is doing a handstand on a folding chair.,chair,chair,True,chair,,chair,0.3995625972747803,,0.3901086747646332,low|high,False,True,,,chair,classifier_agrees_with_retrieval,,True,0.5365853658536586,The category is chair; it shows a wooden folding chair with a green cushion sitting on a white surface.,"Main semantic decision: chair (classifier_agrees_with_retrieval).

Reliable semantic cues retrieved from EEG:
- low: chair (0.40) - Visual attributes of the chair: green, white, wooden.
- low: chair (0.40) - Visual attributes of the chair: black, white, wooden.
- low: chair (0.40) - Visual attributes of the chair: black, white, wooden.
- high: chair (0.39) - Scene and context for the chair: a Notre Dame folding chair with a white cushion, black frame, and logo of a leprechaun fighting an Irish.
- high: chair (0.39) - Scene and context for the chair: a wooden folding chair with a green cushion sits on a white surface.
- high: chair (0.37) - Scene and context for the chair: a green lawn chair sits on a patio, next to a flower pot.

Uncertain cues, do not rely on them unless necessary:
- none

Instruction:
Generate exactly one English sentence in this exact format:
The category is chair; it shows <a concise visual description>.
Use the decided category exactly as written before the semicolon. After 'it shows', describe the main object, action or pose, visual attributes, and scene/context using only reliable cues. Do not mention scores, uncertainty, or retrieved cues. For low/high cues, use only their described attributes or scenes, not their source labels."
